service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
N32-2-0900122025-B#PRA,1,1,0,0,0,0,0,20241230,20241231
N32-2-0955092024-AF4#B,1,1,0,1,1,1,1,20240909,20240929
N32-2-0955102024-AF4#B,1,1,0,1,1,1,1,20241007,20241020
N32-4-0800092024-B#PRA,1,1,1,0,1,1,1,20240909,20240929
N32-4-0800102024-B#PRA,1,1,1,0,1,1,1,20241007,20241020
N32-4-0955072024-AF4#B,1,1,1,0,0,0,0,20240729,20240731
N32-4-0955082024-AF4#B,1,1,1,1,1,1,1,20240801,20240831
N32-4-0955092024-AF4#B,1,1,1,1,1,1,1,20240901,20240930
N32-4-0955102024-AF4#B,1,1,1,1,1,1,1,20241001,20241026
N32-4-1025012025-AF4#B,1,1,1,1,1,1,1,20250101,20250112
N32-4-1025112024-AF4#B,1,1,0,0,1,1,1,20241104,20241130
N32-4-1025122024-AF4#B,1,1,1,1,1,1,1,20241201,20241229
N32-4-1025122025-AF4#B,1,1,0,0,0,0,0,20241230,20241231
N32-4-1055102024-AF4#B,1,1,1,1,0,0,1,20241027,20241031
N32-4-1055112024-AF4#B,0,0,0,0,1,1,1,20241101,20241103
N3205-1-0545072024-KIV#STF,1,1,1,0,0,0,0,20240729,20240731
N3205-1-0545082024-KIV#STF,1,1,1,1,1,1,1,20240801,20240831
N3205-1-0545092024-KIV#STF,1,1,1,1,1,1,1,20240901,20240930
N3205-1-0545102024-KIV#STF,1,1,1,1,1,1,1,20241001,20241026
N3205-1-0645012025-KIV#STF,1,1,1,1,1,1,1,20250101,20250112
N3205-1-0645102024-KIV#STF,1,1,1,1,0,0,1,20241027,20241031
N3205-1-0645112024-KIV#STF,1,1,1,1,1,1,1,20241101,20241130
N3205-1-0645122024-KIV#STF,1,1,1,1,1,1,1,20241201,20241229
N3205-1-0645122025-KIV#STF,1,1,0,0,0,0,0,20241230,20241231
N3205-2-0630072024-STF#KIV,1,1,1,0,0,0,0,20240729,20240731
N3205-2-0630082024-STF#KIV,1,1,1,1,1,1,1,20240801,20240831
N3205-2-0630092024-STF#KIV,1,1,1,1,1,1,1,20240901,20240930
N3205-2-0630102024-STF#KIV,1,1,1,1,1,1,1,20241001,20241026
N3205-2-0730012025-STF#KIV,1,1,1,1,1,1,1,20250101,20250112
N3205-2-0730102024-STF#KIV,1,1,1,1,0,0,1,20241027,20241031
N3205-2-0730112024-STF#KIV,1,1,1,1,1,1,1,20241101,20241130
N3205-2-0730122024-STF#KIV,1,1,1,1,1,1,1,20241201,20241229
N3205-2-0730122025-STF#KIV,1,1,0,0,0,0,0,20241230,20241231
N3206-1-0405072024-KIV#HB,1,1,1,0,0,0,0,20240729,20240731
N3206-1-0405082024-KIV#HB,1,1,1,1,1,1,1,20240801,20240831
N3206-1-0405092024-KIV#HB,1,1,1,1,1,1,1,20240901,20240930
N3206-1-0405102024-KIV#HB,1,1,1,1,1,1,1,20241001,20241026
N3206-1-0505012025-KIV#HB,1,1,1,1,1,1,1,20250101,20250112
N3206-1-0505102024-KIV#HB,1,1,1,1,0,0,1,20241027,20241031
N3206-1-0505112024-KIV#HB,1,1,1,1,1,1,1,20241101,20241130
N3206-1-0505122024-KIV#HB,1,1,1,1,1,1,1,20241201,20241229
N3206-1-0505122025-KIV#HB,1,1,0,0,0,0,0,20241230,20241231
N3206-2-1545072024-HB#KIV,1,1,1,0,0,0,0,20240729,20240731
N3206-2-1545082024-HB#KIV,1,1,1,1,1,1,1,20240801,20240831
N3206-2-1545092024-HB#KIV,1,1,1,1,1,1,1,20240901,20240930
N3206-2-1545102024-HB#KIV,1,1,1,1,1,1,1,20241001,20241026
N3206-2-1645012025-HB#KIV,1,1,1,1,1,1,1,20250101,20250112
N3206-2-1645102024-HB#KIV,1,1,1,1,0,0,1,20241027,20241031
N3206-2-1645112024-HB#KIV,1,1,1,1,1,1,1,20241101,20241130
N3206-2-1645122024-HB#KIV,1,1,1,1,1,1,1,20241201,20241229
N3206-2-1645122025-HB#KIV,1,1,0,0,0,0,0,20241230,20241231
N3207-1-0440072024-KIV#B,1,1,1,0,0,0,0,20240729,20240731
N3207-1-0440082024-KIV#B,1,1,1,1,1,1,1,20240801,20240831
N3207-1-0440092024-KIV#B,1,1,1,1,1,1,1,20240901,20240930
N3207-1-0440102024-KIV#B,1,1,1,1,1,1,1,20241001,20241026
N3207-1-0540012025-KIV#B,1,1,1,1,1,1,1,20250101,20250112
N3207-1-0540102024-KIV#B,1,1,1,1,0,0,1,20241027,20241031
N3207-1-0540112024-KIV#B,1,1,1,1,1,1,1,20241101,20241130
N3207-1-0540122024-KIV#B,1,1,1,1,1,1,1,20241201,20241229
N3207-1-0540122025-KIV#B,1,1,0,0,0,0,0,20241230,20241231
N3207-2-1800072024-B#KIV,1,1,1,0,0,0,0,20240729,20240731
N3207-2-1800082024-B#KIV,1,1,1,1,1,1,1,20240801,20240831
N3207-2-1800092024-B#KIV,1,1,1,1,1,1,1,20240901,20240930
N3207-2-1800102024-B#KIV,1,1,1,1,1,1,1,20241001,20241026
N3207-2-1900012025-B#KIV,1,1,1,1,1,1,1,20250101,20250112
N3207-2-1900102024-B#KIV,1,1,1,1,0,0,1,20241027,20241031
N3207-2-1900112024-B#KIV,1,1,1,1,1,1,1,20241101,20241130
N3207-2-1900122024-B#KIV,1,1,1,1,1,1,1,20241201,20241229
N3207-2-1900122025-B#KIV,1,1,0,0,0,0,0,20241230,20241231
N3208-1-0415072024-KIV#L,1,1,1,0,0,0,0,20240729,20240731
N3208-1-0415082024-KIV#L,1,1,0,0,1,1,0,20240802,20240831
N3208-1-0415092024-KIV#L,1,1,0,0,1,1,0,20240902,20240930
N3208-1-0415102024-KIV#L,1,1,0,0,1,1,0,20241001,20241026
N3208-1-0515012025-KIV#L,1,1,0,0,1,1,0,20250103,20250111
N3208-1-0515102024-KIV#L,1,1,0,0,0,0,0,20241028,20241029
N3208-1-0515112024-KIV#L,1,1,0,0,1,1,0,20241101,20241130
N3208-1-0515122024-KIV#L,1,1,0,0,1,1,0,20241202,20241228
N3208-1-0515122025-KIV#L,1,1,0,0,0,0,0,20241230,20241231
N3208-2-1750072024-L#KIV,0,1,1,0,0,0,0,20240730,20240731
N3208-2-1750082024-L#KIV,0,1,1,0,0,1,1,20240803,20240831
N3208-2-1750092024-L#KIV,0,1,1,0,0,1,1,20240901,20240929
N3208-2-1750102024-L#KIV,0,1,1,0,0,1,1,20241001,20241026
N3208-2-1850012025-L#KIV,0,1,1,0,0,1,1,20250101,20250112
N3208-2-1850102024-L#KIV,0,1,1,0,0,0,1,20241027,20241030
N3208-2-1850112024-L#KIV,0,1,1,0,0,1,1,20241102,20241130
N3208-2-1850122024-L#KIV,0,1,1,0,0,1,1,20241201,20241229
N3208-2-1850122025-L#KIV,0,1,0,0,0,0,0,20241231,20241231
N3210-1-0820072024-VNS#CGN,1,1,1,0,0,0,0,20240729,20240731
N3210-1-0820082024-VNS#CGN,1,1,1,1,1,1,1,20240801,20240831
N3210-1-0820092024-VNS#CGN,1,1,1,1,1,1,1,20240901,20240930
N3210-1-0820102024-VNS#CGN,1,1,1,1,1,1,1,20241001,20241026
N3210-1-0920012025-VNS#CGN,1,1,1,1,1,1,1,20250101,20250111
N3210-1-0920102024-VNS#CGN,1,1,1,1,0,0,1,20241027,20241031
N3210-1-0920112024-VNS#CGN,1,1,1,1,1,1,1,20241101,20241130
N3210-1-0920122024-VNS#CGN,1,1,1,1,1,1,1,20241201,20241229
N3210-1-0920122025-VNS#CGN,1,1,0,0,0,0,0,20241230,20241231
N3210-2-0535072024-CGN#VNS,1,1,1,0,0,0,0,20240729,20240731
N3210-2-0535082024-CGN#VNS,1,1,1,1,1,1,1,20240801,20240831
N3210-2-0535092024-CGN#VNS,1,1,1,1,1,1,1,20240901,20240930
N3210-2-0535102024-CGN#VNS,1,1,1,1,1,1,1,20241001,20241026
N3210-2-0635012025-CGN#VNS,1,1,1,1,1,1,1,20250101,20250112
N3210-2-0635102024-CGN#VNS,1,1,1,1,0,0,1,20241027,20241031
N3210-2-0635112024-CGN#VNS,1,1,1,1,1,1,1,20241101,20241130
N3210-2-0635122024-CGN#VNS,1,1,1,1,1,1,1,20241201,20241229
N3210-2-0635122025-CGN#VNS,1,1,0,0,0,0,0,20241230,20241231
N3220-1-1425072024-KIV#WMI,1,1,1,0,0,0,0,20240729,20240731
N3220-1-1425082024-KIV#WMI,1,1,1,1,1,1,1,20240801,20240831
N3220-1-1425092024-KIV#WMI,1,1,1,1,1,1,1,20240901,20240930
N3220-1-1425102024-KIV#WMI,1,1,1,1,1,1,1,20241001,20241026
N3220-1-1525012025-KIV#WMI,1,1,1,1,1,1,1,20250101,20250112
N3220-1-1525102024-KIV#WMI,1,1,1,1,0,0,1,20241027,20241031
N3220-1-1525112024-KIV#WMI,1,1,1,1,1,1,1,20241101,20241130
N3220-1-1525122024-KIV#WMI,1,1,1,1,1,1,1,20241201,20241229
N3220-1-1525122025-KIV#WMI,1,1,0,0,0,0,0,20241230,20241231
N3220-2-1810072024-WMI#KIV,1,1,1,0,0,0,0,20240729,20240731
N3220-2-1810082024-WMI#KIV,1,1,1,1,1,1,1,20240801,20240831
N3220-2-1810092024-WMI#KIV,1,1,1,1,1,1,1,20240901,20240930
N3220-2-1810102024-WMI#KIV,1,1,1,1,1,1,1,20241001,20241026
N3220-2-1910012025-WMI#KIV,1,1,1,1,1,1,1,20250101,20250112
N3220-2-1910102024-WMI#KIV,1,1,1,1,0,0,1,20241027,20241031
N3220-2-1910112024-WMI#KIV,1,1,1,1,1,1,1,20241101,20241130
N3220-2-1910122024-WMI#KIV,1,1,1,1,1,1,1,20241201,20241229
N3220-2-1910122025-WMI#KIV,1,1,0,0,0,0,0,20241230,20241231
N3221-5-1635072024-KIV#WZA,0,1,1,0,0,0,0,20240730,20240731
N3221-5-1635082024-KIV#WZA,0,1,1,0,1,1,0,20240802,20240831
N3221-5-1635092024-KIV#WZA,0,1,1,0,1,1,0,20240903,20240928
N3221-5-1635102024-KIV#WZA,0,1,1,0,1,1,0,20241001,20241026
N3221-5-1735012025-KIV#WZA,0,1,1,0,1,1,0,20250101,20250111
N3221-5-1735102024-KIV#WZA,0,1,1,0,0,0,0,20241029,20241030
N3221-5-1735112024-KIV#WZA,0,1,1,0,1,1,0,20241101,20241130
N3221-5-1735122024-KIV#WZA,0,1,1,0,1,1,0,20241203,20241228
N3221-5-1735122025-KIV#WZA,0,1,0,0,0,0,0,20241231,20241231
N3221-6-2030072024-WZA#KIV,0,0,1,0,0,0,0,20240731,20240731
N3221-6-2030082024-WZA#KIV,0,0,1,1,0,1,1,20240801,20240831
N3221-6-2030092024-WZA#KIV,0,0,1,1,0,1,1,20240901,20240929
N3221-6-2030102024-WZA#KIV,0,0,1,1,0,1,1,20241002,20241026
N3221-6-2130012025-WZA#KIV,0,0,1,1,0,1,1,20250101,20250112
N3221-6-2130102024-WZA#KIV,0,0,1,1,0,0,1,20241027,20241031
N3221-6-2130112024-WZA#KIV,0,0,1,1,0,1,1,20241102,20241130
N3221-6-2130122024-WZA#KIV,0,0,1,1,0,1,1,20241201,20241229
N3222-3-1930072024-KIV#WZA,1,1,1,0,0,0,0,20240729,20240731
N3222-3-1930082024-KIV#WZA,1,1,1,1,1,1,1,20240801,20240831
N3222-3-1930092024-KIV#WZA,1,1,1,1,1,1,1,20240901,20240930
N3222-3-1930102024-KIV#WZA,1,1,1,1,1,1,1,20241001,20241026
N3222-3-2030012025-KIV#WZA,1,1,1,1,1,1,1,20250101,20250112
N3222-3-2030102024-KIV#WZA,1,1,1,1,0,0,1,20241027,20241031
N3222-3-2030112024-KIV#WZA,1,1,1,1,1,1,1,20241101,20241130
N3222-3-2030122024-KIV#WZA,1,1,1,1,1,1,1,20241201,20241229
N3222-3-2030122025-KIV#WZA,1,1,0,0,0,0,0,20241230,20241231
N3222-4-1410072024-WZA#KIV,1,1,1,0,0,0,0,20240729,20240731
N3222-4-1410082024-WZA#KIV,1,1,1,1,1,1,1,20240801,20240831
N3222-4-1410092024-WZA#KIV,1,1,1,1,1,1,1,20240901,20240930
N3222-4-1410102024-WZA#KIV,1,1,1,1,1,1,1,20241001,20241026
N3222-4-1510012025-WZA#KIV,1,1,1,1,1,1,1,20250101,20250112
N3222-4-1510102024-WZA#KIV,1,1,1,1,0,0,1,20241027,20241031
N3222-4-1510112024-WZA#KIV,1,1,1,1,1,1,1,20241101,20241130
N3222-4-1510122024-WZA#KIV,1,1,1,1,1,1,1,20241201,20241229
N3222-4-1510122025-WZA#KIV,1,1,0,0,0,0,0,20241230,20241231
N3223-1-0855072024-KIV#POZ,0,1,1,0,0,0,0,20240730,20240731
N3223-1-0855082024-KIV#POZ,0,1,1,0,1,1,0,20240802,20240831
N3223-1-0855092024-KIV#POZ,1,1,1,0,1,1,0,20240903,20240930
N3223-1-0855102024-KIV#POZ,1,0,0,0,1,1,0,20241004,20241026
N3223-1-0955012025-KIV#POZ,0,1,1,0,1,1,0,20250101,20250111
N3223-1-0955102024-KIV#POZ,1,0,0,0,0,0,0,20241028,20241028
N3223-1-0955112024-KIV#POZ,1,0,0,0,1,1,0,20241101,20241130
N3223-1-0955122024-KIV#POZ,0,1,1,0,1,1,0,20241203,20241228
N3223-1-0955122025-KIV#POZ,0,1,0,0,0,0,0,20241231,20241231
N3223-2-1845072024-POZ#KIV,0,0,1,0,0,0,0,20240731,20240731
N3223-2-1845082024-POZ#KIV,0,0,1,1,0,1,1,20240801,20240831
N3223-2-1845092024-POZ#KIV,0,1,1,1,0,1,1,20240901,20240929
N3223-2-1845102024-POZ#KIV,0,1,0,0,0,1,1,20241001,20241026
N3223-2-1945012025-POZ#KIV,0,0,1,1,0,1,1,20250101,20250112
N3223-2-1945102024-POZ#KIV,0,1,0,0,0,0,1,20241027,20241029
N3223-2-1945112024-POZ#KIV,0,1,0,0,0,1,1,20241102,20241130
N3223-2-1945122024-POZ#KIV,0,0,1,1,0,1,1,20241201,20241229
N3225-1-1030072024-KIV#WMI,0,1,1,0,0,0,0,20240730,20240731
N3225-1-1030082024-KIV#WMI,0,1,1,1,1,1,1,20240801,20240831
N3225-1-1030092024-KIV#WMI,0,1,1,1,1,1,1,20240901,20240929
N3225-1-1030102024-KIV#WMI,0,1,1,1,1,1,1,20241001,20241026
N3225-1-1130012025-KIV#WMI,0,1,1,1,1,1,1,20250101,20250112
N3225-1-1130102024-KIV#WMI,0,1,1,1,0,0,1,20241027,20241031
N3225-1-1130112024-KIV#WMI,0,1,1,1,1,1,1,20241101,20241130
N3225-1-1130122024-KIV#WMI,0,1,1,1,1,1,1,20241201,20241229
N3225-1-1130122025-KIV#WMI,0,1,0,0,0,0,0,20241231,20241231
N3225-2-1645072024-WMI#KIV,0,1,1,0,0,0,0,20240730,20240731
N3225-2-1645082024-WMI#KIV,0,1,1,1,1,1,1,20240801,20240831
N3225-2-1645092024-WMI#KIV,0,1,1,1,1,1,1,20240901,20240929
N3225-2-1645102024-WMI#KIV,0,1,1,1,1,1,1,20241001,20241026
N3225-2-1745012025-WMI#KIV,0,1,1,1,1,1,1,20250101,20250112
N3225-2-1745102024-WMI#KIV,0,1,1,1,0,0,1,20241027,20241031
N3225-2-1745112024-WMI#KIV,0,1,1,1,1,1,1,20241101,20241130
N3225-2-1745122024-WMI#KIV,0,1,1,1,1,1,1,20241201,20241229
N3225-2-1745122025-WMI#KIV,0,1,0,0,0,0,0,20241231,20241231
N3226-1-0610082024-KIV#GDY,0,0,1,1,0,1,1,20240801,20240831
N3226-1-0610092024-KIV#GDY,0,0,1,1,0,1,1,20240901,20240929
N3226-1-0610102024-KIV#GDY,0,0,1,1,0,0,1,20241002,20241024
N3226-1-0710012025-KIV#GDY,0,0,1,1,0,1,1,20250101,20250112
N3226-1-0710102024-KIV#GDY,0,0,1,1,0,0,1,20241027,20241031
N3226-1-0710112024-KIV#GDY,0,0,1,1,0,0,1,20241103,20241128
N3226-1-0710122024-KIV#GDY,0,0,1,1,0,1,1,20241201,20241229
N3226-2-1825072024-GDY#KIV,1,0,0,0,0,0,0,20240729,20240729
N3226-2-1825082024-GDY#KIV,1,0,0,1,1,0,1,20240802,20240830
N3226-2-1825092024-GDY#KIV,1,0,0,1,1,0,1,20240901,20240930
N3226-2-1825102024-GDY#KIV,1,0,0,1,1,0,0,20241003,20241025
N3226-2-1925012025-GDY#KIV,1,0,0,1,1,0,1,20250102,20250112
N3226-2-1925102024-GDY#KIV,1,0,0,1,0,0,0,20241028,20241031
N3226-2-1925112024-GDY#KIV,1,0,0,1,1,0,0,20241101,20241129
N3226-2-1925122024-GDY#KIV,1,0,0,1,1,0,1,20241202,20241229
N3226-2-1925122025-GDY#KIV,1,0,0,0,0,0,0,20241230,20241230
N3227-1-0930072024-CH#WZA,1,0,1,0,0,0,0,20240729,20240731
N3227-1-0930082024-CH#WZA,1,0,1,0,1,1,0,20240802,20240831
N3227-1-0930092024-CH#WZA,1,0,1,0,1,1,0,20240902,20240930
N3227-1-0930102024-CH#WZA,1,0,1,0,1,1,0,20241002,20241026
N3227-1-1030012025-CH#WZA,1,0,1,0,1,1,0,20250101,20250111
N3227-1-1030102024-CH#WZA,1,0,1,0,0,0,0,20241028,20241030
N3227-1-1030112024-CH#WZA,1,0,1,0,1,1,0,20241101,20241130
N3227-1-1030122024-CH#WZA,1,0,1,0,1,1,0,20241202,20241228
N3227-1-1030122025-CH#WZA,1,0,0,0,0,0,0,20241230,20241230
N3227-2-1600072024-WZA#CH,0,1,0,0,0,0,0,20240730,20240730
N3227-2-1600082024-WZA#CH,0,1,0,1,0,1,1,20240801,20240831
N3227-2-1600092024-WZA#CH,0,1,0,1,0,1,1,20240901,20240929
N3227-2-1600102024-WZA#CH,0,1,0,1,0,1,1,20241001,20241026
N3227-2-1700012025-WZA#CH,0,1,0,1,0,1,1,20250102,20250112
N3227-2-1700102024-WZA#CH,0,1,0,1,0,0,1,20241027,20241031
N3227-2-1700112024-WZA#CH,0,1,0,1,0,1,1,20241102,20241130
N3227-2-1700122024-WZA#CH,0,1,0,1,0,1,1,20241201,20241229
N3227-2-1700122025-WZA#CH,0,1,0,0,0,0,0,20241231,20241231
N3230-3-0730072024-KIV#WRO,1,1,1,0,0,0,0,20240729,20240731
N3230-3-0730082024-KIV#WRO,1,1,1,1,1,1,1,20240801,20240831
N3230-3-0730092024-KIV#WRO,1,1,1,1,1,1,1,20240901,20240930
N3230-3-0730102024-KIV#WRO,1,1,1,1,1,1,1,20241001,20241026
N3230-3-0830012025-KIV#WRO,1,1,1,1,1,1,1,20250101,20250112
N3230-3-0830102024-KIV#WRO,1,1,1,1,0,0,1,20241027,20241031
N3230-3-0830112024-KIV#WRO,1,1,1,1,1,1,1,20241101,20241130
N3230-3-0830122024-KIV#WRO,1,1,1,1,1,1,1,20241201,20241229
N3230-3-0830122025-KIV#WRO,1,1,0,0,0,0,0,20241230,20241231
N3230-4-1800072024-WRO#KIV,0,1,1,0,0,0,0,20240730,20240731
N3230-4-1800082024-WRO#KIV,1,1,1,1,1,1,1,20240801,20240831
N3230-4-1800092024-WRO#KIV,1,1,1,1,1,1,1,20240901,20240930
N3230-4-1800102024-WRO#KIV,1,1,1,1,1,1,1,20241001,20241026
N3230-4-1900012025-WRO#KIV,1,1,1,1,1,1,1,20250101,20250112
N3230-4-1900102024-WRO#KIV,1,1,1,1,0,0,1,20241027,20241031
N3230-4-1900112024-WRO#KIV,1,1,1,1,1,1,1,20241101,20241130
N3230-4-1900122024-WRO#KIV,1,1,1,1,1,1,1,20241201,20241229
N3230-4-1900122025-WRO#KIV,1,1,0,0,0,0,0,20241230,20241231
N3242-3-0500072024-ODA#WZA,1,1,1,0,0,0,0,20240729,20240731
N3242-3-0500082024-ODA#WZA,1,1,1,1,1,1,1,20240801,20240831
N3242-3-0500092024-ODA#WZA,1,1,1,1,1,1,1,20240901,20240930
N3242-3-0500102024-ODA#WZA,1,1,1,1,1,1,1,20241001,20241026
N3242-3-0600012025-ODA#WZA,1,1,1,1,1,1,1,20250101,20250112
N3242-3-0600102024-ODA#WZA,1,1,1,1,0,0,1,20241027,20241031
N3242-3-0600112024-ODA#WZA,1,1,1,1,1,1,1,20241101,20241130
N3242-3-0600122024-ODA#WZA,1,1,1,1,1,1,1,20241201,20241229
N3242-3-0600122025-ODA#WZA,1,1,0,0,0,0,0,20241230,20241231
N3242-4-1900072024-WZA#ODA,1,1,1,0,0,0,0,20240729,20240731
N3242-4-1900082024-WZA#ODA,1,1,1,1,1,1,1,20240801,20240831
N3242-4-1900092024-WZA#ODA,1,1,1,1,1,1,1,20240901,20240930
N3242-4-1900102024-WZA#ODA,1,1,1,1,1,1,1,20241001,20241026
N3242-4-2000012025-WZA#ODA,1,1,1,1,1,1,1,20250101,20250112
N3242-4-2000102024-WZA#ODA,1,1,1,1,0,0,1,20241027,20241031
N3242-4-2000112024-WZA#ODA,1,1,1,1,1,1,1,20241101,20241130
N3242-4-2000122024-WZA#ODA,1,1,1,1,1,1,1,20241201,20241229
N3242-4-2000122025-WZA#ODA,1,1,0,0,0,0,0,20241230,20241231
N3243-1-1620082024-TRTS#WMI,0,1,0,1,0,1,0,20240801,20240831
N3243-1-1620092024-TRTS#WMI,0,1,0,1,0,1,0,20240903,20240928
N3243-1-1620102024-TRTS#WMI,0,1,0,1,0,1,0,20241001,20241026
N3243-1-1720012025-TRTS#WMI,0,1,0,1,0,1,0,20250102,20250111
N3243-1-1720102024-TRTS#WMI,0,1,0,1,0,0,0,20241029,20241031
N3243-1-1720112024-TRTS#WMI,0,1,0,1,0,1,0,20241102,20241130
N3243-1-1720122024-TRTS#WMI,0,1,0,1,0,1,0,20241203,20241228
N3243-1-1720122025-TRTS#WMI,0,1,0,0,0,0,0,20241231,20241231
N3243-2-1855082024-WMI#TRTS,0,0,1,0,1,0,1,20240802,20240830
N3243-2-1855092024-WMI#TRTS,0,0,1,0,1,0,1,20240901,20240929
N3243-2-1855102024-WMI#TRTS,0,0,1,0,1,0,1,20241002,20241025
N3243-2-1955012025-WMI#TRTS,0,0,1,0,1,0,1,20250101,20250112
N3243-2-1955102024-WMI#TRTS,0,0,1,0,0,0,1,20241027,20241030
N3243-2-1955112024-WMI#TRTS,0,0,1,0,1,0,1,20241101,20241129
N3243-2-1955122024-WMI#TRTS,0,0,1,0,1,0,1,20241201,20241229
N3245-11-1250082024-IVF#POZ,0,0,1,1,0,1,1,20240817,20240831
N3245-11-1250092024-IVF#POZ,0,0,1,1,0,1,1,20240901,20240928
N3245-11-1250102024-IVF#POZ,0,0,1,0,0,1,0,20241002,20241026
N3245-11-1350012025-IVF#POZ,0,0,1,1,0,1,1,20250101,20250112
N3245-11-1350102024-IVF#POZ,0,0,1,0,0,0,0,20241030,20241030
N3245-11-1350112024-IVF#POZ,0,0,1,0,0,1,0,20241102,20241130
N3245-11-1350122024-IVF#POZ,0,0,1,1,0,1,1,20241204,20241229
N3245-12-1810082024-POZ#IVF,1,0,0,1,1,0,1,20240818,20240830
N3245-12-1810092024-POZ#IVF,1,0,0,1,1,0,1,20240901,20240929
N3245-12-1810102024-POZ#IVF,0,0,0,1,0,0,1,20241003,20241024
N3245-12-1910012025-POZ#IVF,1,0,0,1,1,0,1,20250102,20250112
N3245-12-1910102024-POZ#IVF,0,0,0,1,0,0,1,20241027,20241031
N3245-12-1910112024-POZ#IVF,0,0,0,1,0,0,1,20241103,20241128
N3245-12-1910122024-POZ#IVF,1,0,0,1,1,0,1,20241201,20241229
N3245-12-1910122025-POZ#IVF,1,0,0,0,0,0,0,20241230,20241230
N3270-5-0715072024-KIV#PRA,1,1,1,0,0,0,0,20240729,20240731
N3270-5-0715082024-KIV#PRA,1,1,1,1,1,1,1,20240801,20240831
N3270-5-0715092024-KIV#PRA,1,1,1,1,1,1,1,20240901,20240930
N3270-5-0715102024-KIV#PRA,1,1,1,1,1,1,1,20241001,20241026
N3270-5-0815012025-KIV#PRA,1,1,1,1,1,1,1,20250101,20250112
N3270-5-0815102024-KIV#PRA,1,1,1,1,0,0,1,20241027,20241031
N3270-5-0815112024-KIV#PRA,1,1,1,1,1,1,1,20241101,20241130
N3270-5-0815122024-KIV#PRA,1,1,1,1,1,1,1,20241201,20241229
N3270-5-0815122025-KIV#PRA,1,1,0,0,0,0,0,20241230,20241231
N3270-6-1610072024-PRA#KIV,1,1,1,0,0,0,0,20240729,20240731
N3270-6-1610082024-PRA#KIV,1,1,1,1,1,1,1,20240801,20240831
N3270-6-1610092024-PRA#KIV,1,1,1,1,1,1,1,20240901,20240930
N3270-6-1610102024-PRA#KIV,1,1,1,1,1,1,1,20241001,20241026
N3270-6-1710012025-PRA#KIV,1,1,1,1,1,1,1,20250101,20250112
N3270-6-1710102024-PRA#KIV,1,1,1,1,0,0,1,20241027,20241031
N3270-6-1710112024-PRA#KIV,1,1,1,1,1,1,1,20241101,20241130
N3270-6-1710122024-PRA#KIV,1,1,1,1,1,1,1,20241201,20241229
N3270-6-1710122025-PRA#KIV,1,1,0,0,0,0,0,20241230,20241231
N3271-1-0600072024-PTV#PRA,1,1,1,0,0,0,0,20240729,20240731
N3271-1-0600082024-PTV#PRA,1,1,1,1,1,1,1,20240801,20240831
N3271-1-0600092024-PTV#PRA,1,1,1,1,1,1,1,20240901,20240930
N3271-1-0600102024-PTV#PRA,1,1,1,1,1,1,1,20241001,20241026
N3271-1-0700012025-PTV#PRA,1,1,1,1,1,1,1,20250101,20250112
N3271-1-0700102024-PTV#PRA,1,1,1,1,0,0,1,20241027,20241031
N3271-1-0700112024-PTV#PRA,1,1,1,1,1,1,1,20241101,20241130
N3271-1-0700122024-PTV#PRA,1,1,1,1,1,1,1,20241201,20241229
N3271-1-0700122025-PTV#PRA,1,1,0,0,0,0,0,20241230,20241231
N3271-2-1300072024-PRA#PTV,1,1,1,0,0,0,0,20240729,20240731
N3271-2-1300082024-PRA#PTV,1,1,1,1,1,1,1,20240801,20240831
N3271-2-1300092024-PRA#PTV,1,1,1,1,1,1,1,20240901,20240930
N3271-2-1300102024-PRA#PTV,1,1,1,1,1,1,1,20241001,20241026
N3271-2-1400012025-PRA#PTV,1,1,1,1,1,1,1,20250101,20250112
N3271-2-1400102024-PRA#PTV,1,1,1,1,0,0,1,20241027,20241031
N3271-2-1400112024-PRA#PTV,1,1,1,1,1,1,1,20241101,20241130
N3271-2-1400122024-PRA#PTV,1,1,1,1,1,1,1,20241201,20241229
N3271-2-1400122025-PRA#PTV,1,1,0,0,0,0,0,20241230,20241231
N3271A-1-1255072024-PTV#PRA,1,0,0,0,0,0,0,20240729,20240729
N3271A-1-1715082024-KIV#PRA,1,0,0,1,0,1,0,20240801,20240831
N3271A-1-1715092024-KIV#PRA,1,0,0,1,0,1,0,20240902,20240930
N3271A-1-1715102024-KIV#PRA,1,0,0,1,0,1,0,20241003,20241026
N3271A-1-1815012025-KIV#PRA,1,0,0,1,0,1,0,20250102,20250111
N3271A-1-1815102024-KIV#PRA,1,0,0,1,0,0,0,20241028,20241031
N3271A-1-1815112024-KIV#PRA,1,0,0,1,0,1,0,20241102,20241130
N3271A-1-1815122024-KIV#PRA,1,0,0,1,0,1,0,20241202,20241228
N3271A-1-1815122025-KIV#PRA,1,0,0,0,0,0,0,20241230,20241230
N3271A-2-0555072024-PRA#KIV,0,1,0,0,0,0,0,20240730,20240730
N3271A-2-0555082024-PRA#KIV,0,1,0,1,0,1,0,20240801,20240831
N3271A-2-0555092024-PRA#KIV,0,1,0,1,0,1,0,20240903,20240928
N3271A-2-0555102024-PRA#KIV,0,1,0,1,0,1,0,20241001,20241026
N3271A-2-0655012025-PRA#KIV,0,1,0,1,0,1,0,20250102,20250111
